gene	conMean	treatMean	logFC	pValue	fdr
CD79A	2.23755972712695	17.0490074454343	2.92968965343246	7.34296135713417e-64	2.26892685610704e-62
CCR8	0.342453646011136	0.997361029064588	1.54220711181662	1.77552003475456e-66	5.87169049432533e-65
FBXO39	0.108775425734967	0.228075364672606	1.06815796039712	9.64217141316117e-15	7.18507137336406e-14
CD200R1	0.217411393358575	0.679628760623608	1.64431935976907	5.68853182561063e-84	2.88948769458445e-82
CXCR6	0.454238946525612	2.14033407951002	2.23631268755972	3.03190941446274e-102	3.59778091106121e-100
SAMSN1	1.58235271024499	4.5045708077951	1.50931843779148	2.08736950052884e-105	3.00772905275181e-103
VMO1	1.82013381022272	9.00806002360802	2.30717192409778	1.9916808874925e-21	2.12581449828281e-20
AC119396.1	0.15711943457461	0.474976538485523	1.59599461018422	6.40127212312178e-28	8.38519143326555e-27
RARRES1	14.4952711572606	43.0513158167038	1.57047501112989	3.0560661638368e-38	5.2563593543897e-37
GP1BA	0.287725169064588	0.876912385790646	1.60774127921716	4.86680024733065e-35	7.73049339623803e-34
VSIG4	4.46660025812918	10.7784205394209	1.27089673186046	3.1960317605515e-54	7.80815994649615e-53
HK3	0.626192389064588	2.3199812830735	1.88943528742528	9.22099847052589e-67	3.07098394816736e-65
PSTPIP1	0.470203550267261	1.98426128752784	2.07724467511851	1.07606625567359e-112	3.53375153403878e-110
CSF1R	6.97301940601336	17.118176518931	1.29567362780512	7.06095787170832e-90	4.51166452970105e-88
LYL1	0.867671136280624	1.81872693719376	1.06770871093286	3.43566336790688e-52	8.01900866416745e-51
OSCAR	1.68384676859688	3.62869257572383	1.10768897832305	4.30413287855819e-65	1.37820091560363e-63
DERL3	3.08723940244989	7.22577735634744	1.22683544030411	1.62897124723908e-35	2.62288517471643e-34
SLAMF6	0.669757688685969	4.20593213786192	2.65071442944145	2.04094780673544e-105	2.97115711122795e-103
TNFSF13B	2.56002315077951	7.89324868374165	1.62446234646532	4.8435410844467e-92	3.35272763007215e-90
KCNJ10	0.107626032708241	0.439534024142539	2.02994776726697	3.09649812285561e-46	6.28242097598334e-45
GIMAP6	3.64709803385301	7.62381077416481	1.06376333167996	1.99644169554541e-63	6.10211107852743e-62
IL18R1	0.437321467211581	1.01185797659243	1.21024073475743	3.69995988286608e-62	1.09762885516706e-60
CCL4L2	1.77444544524499	4.39999836391982	1.31013476741805	2.980932815619e-53	7.13453428633151e-52
CLECL1	0.212686057171492	0.667654170178174	1.65037555342586	7.37547375695556e-78	3.22442925455014e-76
CD300A	2.3895593	5.10589473719376	1.09541922517175	2.76061051985686e-83	1.37747636575614e-81
C3	36.2032265256125	92.3252123385301	1.35060639571663	6.9090457569053e-70	2.47620901353451e-68
SAMD9L	4.94238269576837	10.9742701469933	1.15084636526468	4.78268072117382e-49	1.03742295643157e-47
APOBEC3C	6.9839222908686	14.3382578240535	1.03776032792869	8.52713613887579e-66	2.78087042533637e-64
GIMAP4	8.24853332583519	20.5839891358575	1.31931307949579	9.71582226474129e-99	9.46187077244219e-97
SNX20	0.607432787193764	2.61627789265033	2.10671909983581	3.92822870367373e-126	9.24508625409612e-123
CD3G	0.402229643113586	2.25025553948775	2.48399753054031	1.25749587751473e-104	1.72399022197917e-102
PLCB2	1.21307315812918	3.00441645278396	1.30841824450299	2.16910621010819e-97	2.00195743744691e-95
ARHGAP9	0.789467130734967	2.99986730757238	1.92594758153672	4.64028955255828e-123	5.46046073097296e-120
CCL5	10.0504718389755	52.8942605657016	2.39584795419544	4.50192080700247e-104	5.88626145515573e-102
NLRC3	0.658384557817372	1.64386230757238	1.32008705837678	2.07678942654901e-70	7.51957525443553e-69
C7	2.62290964727394	5.8464739010245	1.15639866405591	1.26786337290567e-12	7.78412986469607e-12
LGI2	0.553353416124722	1.15860428222717	1.06611480100005	2.12034513115707e-42	3.9605017985541e-41
TIMD4	0.152244571153675	0.663350381915367	2.12338031931976	1.35246248568836e-54	3.33300571734823e-53
PLAC8	0.239048430175947	1.18216128792873	2.30605204604794	1.14400094453936e-76	4.82222010084785e-75
HIST1H2BI	0.0767891648552338	0.26042852169265	1.76191279617289	0.00159443142440738	0.00282602813406007
P2RX5	0.214576118632517	0.571251532873051	1.41263661195638	9.81986943220179e-42	1.80790581815021e-40
ABI3	2.84630138953229	6.00475737639198	1.07701752044901	4.07108817652834e-95	3.28501920804324e-93
OR2I1P	1.4831278511804	8.9865010942539	2.59911654102216	9.72363297073071e-70	3.44993520551981e-68
PTAFR	2.29420325657016	6.16764375278396	1.42672622302197	3.11736611963706e-95	2.54452757083208e-93
CXCL5	0.386408213418708	1.33630336287973	1.7900498952761	4.76909444304361e-16	3.84166472505527e-15
PM20D1	0.0538993675501114	0.118214914988864	1.13307181980308	9.61273175241097e-26	1.18344712359019e-24
MYH7	0.0382904094097996	0.113358625193764	1.56583917555253	1.08575454380711e-18	1.02968031652788e-17
IL2RA	0.602223875746102	2.25412523870824	1.90419586221504	3.89446514908849e-89	2.37041992975339e-87
CTLA4	0.362569052200445	2.0786023985078	2.51928613006195	1.06266052903858e-94	8.47786967827898e-93
NCKAP1L	1.67583922516704	5.46911952249443	1.706424843219	8.8401505203497e-119	5.42746806512427e-116
GPA33	0.0706951799554566	0.169296487830735	1.25986828427727	1.52309779709793e-56	3.93193126011332e-55
TNFRSF9	0.212268570683742	1.01218187120267	2.25350585905068	3.04572726516632e-99	3.07205105081526e-97
HCLS1	4.33343015768374	13.0452562739421	1.58994392829775	2.59336714340473e-125	4.57761717900227e-122
IRF4	0.473098205418708	2.21351164418708	2.22612536929394	1.41300592705667e-79	6.41577385722419e-78
GPR150	0.0728589606302895	0.167835334443207	1.20386815937543	6.52785591090769e-55	1.62861931657116e-53
PPBP	0.0701596978396437	0.158069798530067	1.17184730716029	0.00113129454639393	0.00205943151858047
OSM	0.786678916525613	1.96995166904232	1.32431341078757	1.59107527143934e-41	2.91030750103561e-40
BTLA	0.117155865781737	0.794679809759466	2.76194450155148	9.65133343580676e-92	6.55223458879939e-90
SH2D1A	0.43075536525167	2.69680817917595	2.64631223691542	3.48202738020448e-103	4.35130164919181e-101
EPYC	1.51872377463697	3.31818407022049	1.12753442295788	1.03037212383062e-12	6.39274374367847e-12
IL9R	0.093881593013363	0.304215220044543	1.69617810634643	2.66904423168834e-68	9.17021255369125e-67
FOXP3	1.22697717757238	3.90889082650334	1.67165087703478	2.03546331488247e-87	1.1779826831744e-85
CXCL10	14.9063855051225	87.1853656213808	2.54815551788477	1.15445838810136e-77	5.01603289180902e-76
WDFY4	0.498193328975501	1.6896709935412	1.76196474912545	1.34848544190402e-101	1.5608166332071e-99
ZAP70	0.381972137427617	2.08221668273942	2.44658089705686	1.24389767793059e-96	1.10472195660741e-94
BANK1	0.208342622073497	1.17262588884187	2.49271289687159	3.94178871952729e-61	1.13134143309847e-59
TIGIT	0.367332552149221	2.32870078699332	2.66436662556168	7.2449197464194e-106	1.10005926601278e-103
P2RX1	0.194735843289532	0.61357716298441	1.6557263349922	2.36482915926755e-52	5.53793574759819e-51
RNASE6	7.72437089977728	18.0298746993318	1.22290002592969	2.1671283601879e-91	1.45033268124234e-89
CCR7	1.64779557654788	5.69229405545657	1.78847291658733	3.65543181840651e-85	1.95524063286812e-83
DOK3	1.3525824363029	2.90612190311804	1.10337869582189	5.94724722088634e-87	3.35924312024544e-85
HAPLN3	5.31293935567929	11.6292757084633	1.13017909561406	5.04165271563884e-59	1.36647174659378e-57
G0S2	9.52716873853007	21.1601486347439	1.15123031513597	5.0385789333027e-25	6.04501046025212e-24
IGF2BP2	1.01281346328285	2.12154256363029	1.06674513542716	1.03937818564771e-19	1.03141668022005e-18
TNFRSF13C	0.384332105055679	1.41588856064588	1.88128231909431	1.14486705855748e-31	1.671837407848e-30
MYO1G	0.654050105077951	1.87754898485523	1.52137748165302	2.06226282087744e-90	1.34820431914863e-88
ATP6V0D2	0.421340212320713	0.862248360565702	1.03311786866995	1.14077462350379e-07	3.86396700851452e-07
CCL4	1.58810836035635	5.51445185835189	1.79590813340938	5.97736012748343e-94	4.41917813404154e-92
PLEK	3.95623355545657	14.8244922071269	1.90578318511894	1.06883730869677e-119	8.38502868672616e-117
DPEP2	0.395056212494432	1.0416430363029	1.3987311070416	2.38335629605012e-92	1.66610763646157e-90
LGALS2	1.09581284487751	4.38243603786192	1.99973161503491	5.87323715413405e-74	2.31664753780801e-72
CD300C	0.779950558129176	1.89220857616927	1.27861654614725	1.15231788209893e-82	5.64995861566632e-81
STAP1	0.312586874755011	1.36316177438753	2.12462767812946	5.82366730300075e-68	1.98159050567888e-66
TRARG1	1.65451374928285	3.38847132916481	1.03422728370949	5.0845553177079e-08	1.80127961970279e-07
ACHE	0.38233516147216	0.915385192917595	1.25954107159434	1.05325003128083e-26	1.33749493630545e-25
GBP4	4.13102493407572	16.9388330623608	2.03576281584289	1.05832921287325e-84	5.5350617833271e-83
CD38	0.272413269247216	1.78017014024499	2.70814624991892	4.94712199544949e-85	2.63616263010348e-83
TREML1	0.212319041752784	0.441445502783964	1.05600158104777	2.80251132785264e-45	5.5738397831841e-44
CD209	0.439155521623608	1.34143200521158	1.6109700804367	6.26046927255407e-57	1.63711271477289e-55
MAP4K1	0.989972640311804	3.61452673095768	1.86834620051032	1.00619321997002e-102	1.21439781702536e-100
LAPTM5	38.7601741959911	100.310258708241	1.37182219796101	2.88148256423918e-116	1.45319340320077e-113
SMTNL1	0.230593419423163	0.519430592561247	1.17157964341731	4.3159047262322e-19	4.1515593078423e-18
RCSD1	2.04392092405345	4.74688812828508	1.21564266777468	1.13484584950441e-83	5.70290328855935e-82
GAB3	0.49400625545657	1.27540772360802	1.36835730753927	9.40567500739597e-104	1.20743215254035e-101
LILRA1	0.179291635799555	0.363689819777283	1.02040035708799	1.63824346488743e-50	3.66038543792332e-49
CXCR2	0.097208583701559	0.21177390155902	1.12336918919691	5.20531242247192e-32	7.63308392928698e-31
RIPOR2	0.583789665478842	1.97219748084633	1.75628344254271	2.33372511140823e-65	7.54108290576559e-64
SLCO2B1	2.8475493610245	6.70384143229399	1.23526717436101	7.61699677344381e-77	3.2300183614955e-75
RUNX3	2.84547810824053	6.48238958351893	1.18785464733001	9.41084394581928e-76	3.88568793447117e-74
CD19	0.161834703501114	1.62396337554343	3.32692618187596	8.31468314563417e-65	2.62665862862416e-63
CST7	2.66840263452116	11.4342410824053	2.09931233794072	8.27230249571187e-109	1.74348035137235e-106
XIRP1	0.114699540278396	0.626306811276169	2.44900995980323	2.23536318324481e-61	6.46835317840163e-60
SLC12A3	0.0457951825033408	0.150662406706013	1.71805173564448	3.59182708738508e-64	1.11472945716406e-62
LY96	6.26802583140312	13.645609363029	1.12235379105538	1.78445058723169e-89	1.11496578505746e-87
ROS1	0.0417253893853007	0.362270686926503	3.11807065694941	0.000351060576951243	0.000694749641174275
TBC1D10C	0.755155352516704	2.81506890801782	1.89832486237004	3.95433658111031e-87	2.269885644791e-85
BHLHE22	0.357298888374165	0.94486821096882	1.40298169264634	4.11083455914181e-45	8.15296275416313e-44
MILR1	1.49655042427617	3.25698598195991	1.12189662105433	8.14552738672192e-86	4.45825551270931e-84
BLK	0.0790405575144766	0.675326751654788	3.09492067983214	6.17102374183268e-60	1.71200444515559e-58
AADAC	0.0858730520579065	0.266099950717149	1.63169086980933	4.86825953511852e-12	2.80019115663579e-11
ITK	0.237715754155902	1.42642037193764	2.58508978918334	1.43037270905243e-104	1.9421435600509e-102
CD33	0.363761784187082	0.852337159020045	1.2284302448726	1.2418943064756e-93	9.13374453215726e-92
KLK14	3.03405436322494	16.015636652098	2.40016230844965	0.0164076340607826	0.0243732590545246
MT1H	0.229657882583519	0.689878739420935	1.58685649817019	5.07293966276192e-09	2.06025254466095e-08
VNN2	0.444205281024499	1.45958018467706	1.71625502020664	1.82931652288897e-79	8.27941622426767e-78
ZC3H12D	0.149061349937639	0.559877601625835	1.90920523473156	4.34773270654175e-94	3.26565603984447e-92
CXCR3	0.825403302004454	4.83701739198218	2.55094661021498	7.29728541899809e-111	1.84008870360129e-108
KLRD1	0.0914448984788419	0.318874262619154	1.80201306530266	6.16439503787731e-80	2.82621501070992e-78
SLA2	0.428804850311804	2.13129154879733	2.31333482959453	8.98103866697186e-111	2.22493415818087e-108
HCRTR2	0.0623341521269488	0.128287861837416	1.04128995385626	9.65269207374209e-05	0.000210478172905053
LOR	0.0609257677683742	2.72833459580846	5.48482424685139	4.66952690956904e-14	3.25460955034671e-13
WAS	2.38778966837416	7.52389738530067	1.65580441230447	5.69566779702789e-128	2.68095083206103e-124
IKZF3	1.10226860995546	3.50600476191537	1.66935212094809	2.69383280345936e-66	8.86704266145679e-65
ADGRE1	0.227864115723831	0.515381690734967	1.17746754005489	5.7967213191433e-63	1.74160642016218e-61
PIK3R5	0.779619149665924	2.02563062271715	1.37752968732011	3.02118761914001e-107	5.54054420388001e-105
TREML2	0.0406406497951002	0.238602856120267	2.55361593809737	1.12353728337512e-72	4.31126901590763e-71
CSF2RA	1.38935366057906	3.54103864209354	1.34975870271363	2.09469189223876e-90	1.36309420323979e-88
S100A7	66.3569529648552	185.259406966281	1.48122725447525	1.92139298408466e-09	8.21683535077513e-09
IL4I1	2.04297011380846	7.45182223318486	1.86692515916858	7.76065494152456e-81	3.6408042667531e-79
FCGR3A	16.5790072182628	40.414113701559	1.28550159093842	9.6939455990307e-66	3.15410612451411e-64
LAMP3	1.68456076659243	6.70771623080178	1.99344918588801	9.68149391217762e-70	3.44363666332142e-68
PIK3AP1	2.35828984632517	6.03523055055679	1.35566784003459	1.50525274888422e-87	8.78333639131986e-86
GMFG	5.37462087305123	14.3251396971047	1.41431431267019	1.01369143329795e-110	2.46798909131041e-108
SCARA5	0.508826050095768	1.09592087187305	1.10689919748763	6.14265592926126e-23	6.88963021263688e-22
KLHL6	0.424509078619154	1.49939890400891	1.82051693978749	3.5801777995163e-104	4.81482768637806e-102
HLA-F	9.51965688841871	24.1879135545657	1.34530484670287	2.61707706941073e-65	8.43738477103857e-64
CXCL9	9.3596634401559	81.7896132850779	3.12738908386747	1.06851416020231e-86	5.96382942933471e-85
IGSF6	2.33760778040089	6.07556378953229	1.37798540654825	2.56558537733709e-90	1.66186381254023e-88
TNMD	0.274413610663697	0.683508215603563	1.31660663914356	6.52976951380076e-09	2.60839816985518e-08
PRDM1	2.26330961022272	4.65016459643653	1.03884783044034	2.52051303829716e-64	7.85698998097002e-63
PHKG1	0.566430677728285	2.15767713198218	1.92950769201654	3.32838189346715e-07	1.05357724092467e-06
LCP2	2.080993555902	6.15946855679287	1.56553338199792	6.21281374630338e-127	2.19327857278875e-123
DOCK2	0.940331199020045	3.11457509777283	1.72779446805302	1.29721072773671e-113	4.95078721253245e-111
FOLR2	3.75805757349666	9.89139737772829	1.39618717879449	4.24687451088957e-54	1.03218786520261e-52
SIRPG	0.335255341884187	2.22343103601336	2.72945543241606	5.73234869076564e-107	9.99339455090143e-105
GPR84	0.563429819665924	1.5405794155902	1.45116522817952	2.10954312313708e-58	5.63116416669541e-57
FCGR2B	0.823590350044543	1.87253072962138	1.18499056336016	5.21804637849884e-71	1.90891276970938e-69
CADM3	0.572035444879733	1.3501119695902	1.23890261185751	2.10178960534935e-23	2.38964339912546e-22
TNFAIP3	4.86010373207127	11.8200790267261	1.2821806695566	8.24068934246217e-78	3.59156710508976e-76
CR2	0.303724972080178	2.06178267345434	2.76305483441792	9.52131599068904e-31	1.36083505166518e-29
FPR2	0.0614256846503341	0.19357968625167	1.65601362983303	1.35516237726821e-59	3.7375484237118e-58
TNFSF18	0.167616287701559	0.369772725964365	1.14147647084281	7.17084152841263e-28	9.35854466013999e-27
LAX1	0.352696828699332	1.89146754336303	2.42300551184272	1.20847424714403e-77	5.23462111776713e-76
LCK	1.09159506311804	5.56103346481069	2.34891524395953	3.84995464231355e-104	5.12879334944431e-102
RAB33A	0.454769266993318	1.08081101759465	1.24890762016793	4.86251551993262e-79	2.17289815370154e-77
FGD2	0.357756918351893	1.146924755902	1.68071917495808	9.54082583877998e-112	2.69452003338824e-109
CCL20	0.601577271291759	1.61822289238307	1.42758837135326	1.34240075144804e-26	1.69704932956113e-25
