gene	conMean	treatMean	logFC	pValue	fdr
PCK1	0.231022012167038	0.507115789062361	1.13428487284103	1.58261607843289e-08	4.36216598366431e-08
PM20D1	0.0523247013741648	0.119789581164811	1.19493835562487	4.47903114423773e-33	5.16497800569795e-32
NCKAP1L	2.26867784610245	4.87628090155902	1.10392947599162	2.42531481644276e-53	7.16551072457086e-52
TNFRSF9	0.406127851663697	0.818322590222717	1.01073571022244	9.65332462848543e-31	1.01009826610255e-29
SERPINF1	32.2311264498886	85.3352273719376	1.40468681553826	8.37743346201243e-107	8.7389519367962e-104
CTSG	0.730498103937639	2.10903106815145	1.52962791411531	3.37246869686364e-34	4.08339714269356e-33
SLC1A7	0.111915323563474	0.292046649601336	1.38379124892472	8.55085521280455e-64	4.12662446764564e-62
BTLA	0.270971403329621	0.640864272211581	1.241878236368	3.54735561443951e-22	2.55067282541963e-21
SH2D1A	0.963247139550111	2.16431640487751	1.16793352268894	1.53120365014532e-26	1.3457325145574e-25
EPYC	1.02140027644766	3.8155075684098	1.9013266336736	7.00429926052983e-28	6.54168748430062e-27
IL9R	0.125322244256125	0.272774568801782	1.12206663525701	2.85613669719662e-33	3.31610186221604e-32
WDFY4	0.681675027861915	1.50618929465479	1.14374705807333	1.73086875206345e-47	3.99869014424743e-46
BANK1	0.428825481249443	0.952143029665924	1.15078767479223	1.39181410876233e-29	1.39603484681405e-28
NOX4	1.05615146732739	2.54388096302895	1.26821441074523	3.15475373825819e-80	3.47818011744059e-78
G0S2	9.39345412694878	21.2938632463252	1.18071005182002	1.91223393959423e-14	8.45786185741597e-14
ARSI	1.00371409656347	2.17124438752784	1.11317373707755	1.49942672883761e-56	4.99600144220315e-55
ATP6V0D2	0.368490005563474	0.91509856732294	1.31230165759596	1.00076259207516e-19	6.2282430064852e-19
PLEK	6.20624533496659	12.5744804276169	1.01870615636694	2.11379094067837e-39	3.30624209302646e-38
LIPE	2.49425114164811	5.35155717438753	1.10135200730546	3.46462350067639e-10	1.09086973050087e-09
TRARG1	1.33055976042762	3.71242531802004	1.48032869519241	1.04126362139256e-16	5.40592908159349e-16
OPCML	0.0752008422672606	0.154905611694878	1.0425686832963	1.09182824811828e-25	9.22509836307289e-25
F2RL2	5.83365306857461	13.6242440304677	1.22370468535635	1.96814779649364e-39	3.08199217878178e-38
ADAM12	5.71662461670379	17.5590123552339	1.61897623600423	6.1657066793908e-92	1.46689733823191e-89
CD209	0.520475633516704	1.26011189331849	1.27564931615071	5.25602445646826e-31	5.55982430999735e-30
NAP1L3	0.81283355844098	1.92819150908686	1.24621647678791	6.50424093499443e-83	8.90949609287469e-81
HPGDS	0.9227572922049	1.91974412249443	1.05689089213103	1.47350043635118e-47	3.40992140227958e-46
THY1	17.4639986503341	37.0122551737194	1.0836191184423	9.31677228291237e-79	9.29005506827755e-77
GAB3	0.576542459910913	1.19287151915367	1.04893989748028	2.44307861337527e-66	1.30950944964356e-64
RIPOR2	0.820986328507795	1.73500081781737	1.07950624003251	4.08874532429516e-37	5.73396849459841e-36
SLCO2B1	3.05480990378619	6.49658088953229	1.08859803026813	4.78744087925422e-62	2.12164986155446e-60
CST7	4.55908295946548	9.54356075746102	1.06578398302101	2.46925126776195e-41	4.26024382215265e-40
XIRP1	0.236887157113586	0.50411919444098	1.08956490161342	3.0642773152625e-16	1.5396318885615e-15
SLC12A3	0.0619988452316258	0.134458743977728	1.11685032832852	3.64416834294239e-15	1.69940051233293e-14
ROS1	0.0707718323474388	0.333224243964365	2.23524619122673	4.26838036271607e-08	1.1300957848261e-07
DES	1.39141364748107	4.42786506576392	1.67005988191701	6.75888564726336e-13	2.64370488210379e-12
BHLHE22	0.356792461726058	0.945374637616927	1.40580102631829	1.15398970235364e-68	6.86370804983233e-67
LRP1	11.0076379427617	28.180046610245	1.35616907429739	3.13466733853744e-101	1.77121765741276e-98
VEGFD	0.333750305550111	0.776232057269488	1.21771885799206	3.70749361524611e-11	1.26039912049016e-10
HTRA1	68.0241082628062	177.499395167038	1.38369606438365	4.84508421018353e-91	1.05974495119837e-88
BLK	0.216495290975501	0.537872018193764	1.31292729231613	1.01402955034347e-13	4.24159615428988e-13
FLNC	0.81416744508686	2.11722962093541	1.37878030231425	2.34797968693252e-74	1.84920344713812e-72
ITK	0.500159016850779	1.16397710924276	1.21860393380653	2.36585850545844e-30	2.43240388116163e-29
KCNA5	0.159087282777283	0.340221574703786	1.0966561173277	3.66923119544195e-21	2.49666052390307e-20
ANGPTL2	10.4481343650334	27.5615810489978	1.39941329405841	5.72853620955696e-97	2.09958593345411e-94
CXCR3	1.85286158652561	3.80955910746102	1.03986892723789	2.94979744204035e-27	2.67752363530851e-26
LRRC15	11.0300407816036	41.0999517429844	1.89769857493876	4.38887851736905e-83	6.13583315196306e-81
BMX	0.287827755895323	0.639405896020044	1.15152632620053	1.5373083995784e-30	1.59628171567249e-29
KLK13	0.625082112432071	1.53037582125167	1.29176836196138	1.46586675523811e-06	3.31420791393531e-06
LOR	0.0562160972516704	2.73304426632517	5.60338171725507	0.00164166683935703	0.00260534160427392
MYH1	0.0264426454498886	0.123436981160356	2.22283626079067	2.10588632659809e-65	1.0983817105768e-63
TREML2	0.0850519381603563	0.194191567755011	1.19106453952072	1.74644815136745e-20	1.1337282614023e-19
PRRX1	7.8336042091314	20.0163126926503	1.35342808897563	2.20607804575666e-100	1.10802312512985e-97
DDR2	3.19331328908686	6.54335634075724	1.03497674015797	2.98817812671618e-82	3.82289467701869e-80
MYH11	2.89969139688196	6.66505830489978	1.20071812797442	1.03290801682125e-32	1.16727213467608e-31
APOB	0.0143503926124722	0.0336683340623608	1.23030212901841	5.94850536104933e-15	2.727102136619e-14
TMEM132C	0.206864646481069	0.708178502443207	1.77542594252431	1.21062533716897e-26	1.06953030601618e-25
RBP4	3.90723223728285	7.82179811309577	1.00135329074393	1.31103052210956e-17	7.19210554624909e-17
SCARA5	0.357711762017817	1.247035159951	1.80163268041611	1.0289668371522e-23	7.9418436417877e-23
KLHL6	0.616721080178174	1.30718690244989	1.08377536826267	4.06613237852255e-45	8.47017222506057e-44
PRDM1	2.29390738349666	4.61956682316258	1.00995043273011	8.62964790689223e-74	6.64924177644122e-72
S1PR1	5.09321084276169	10.8097056585746	1.08567989335745	2.71342965956124e-48	6.4555823883e-47
DOCK2	1.27754849434298	2.77735780244989	1.12033499383793	5.30829346656275e-51	1.42546074653579e-49
FOLR2	3.96145540356347	9.68799954766147	1.2901682366221	1.31576406543559e-42	2.38863139108059e-41
OLFML1	2.09481493723831	5.61354157461025	1.42208845493845	4.44301383240614e-126	6.02517105812597e-122
CEMIP	1.80791070374165	4.37480292757238	1.27489460712799	5.53704518248397e-29	5.39037112129685e-28
CADM3	0.577358838946548	1.34478857552339	1.2198392097405	1.22067536217643e-25	1.02881159642477e-24
CR2	0.539560249164811	1.82594739636971	1.75878923324686	3.53933995436642e-06	7.68074717893471e-06
KLHL4	0.089403930766147	0.200532771625835	1.16542785722469	1.65784086952664e-51	4.56023935733281e-50
HMCN2	0.0954519567839644	0.304550263821826	1.6738336756029	5.46380837717735e-47	1.23697337901339e-45
LAX1	0.674491921861915	1.56967245020045	1.21859046783604	3.97378110755465e-33	4.59799023886934e-32
ANGPT4	0.0508942257104677	0.123446082465479	1.2783071662758	7.489374610418e-35	9.36931818190761e-34
MAB21L1	0.25727662708686	0.620628314120267	1.27040911864329	9.1439667543566e-53	2.6439516664356e-51
B3GALT2	0.0621382978908686	0.137654103919822	1.14749299362112	7.31522078359305e-34	8.71719763148553e-33
XPNPEP2	0.169388743262806	0.505586684164811	1.57762046370278	8.97233740385591e-46	1.91612389816835e-44
CIDEC	1.88485181514699	6.58764028541871	1.80531067467283	2.50402517429831e-13	1.01728835795864e-12
CACNA1G	0.0910430734276169	0.206985776971047	1.18491047032397	1.10275954966101e-36	1.51822560943685e-35
MMP27	0.0461454603741648	0.138157177387528	1.5820498806094	1.28219990845134e-44	2.59521088932965e-43
PGM5	0.611352791623608	1.4705212745657	1.26625059896656	1.0265589167953e-43	1.97463340009377e-42
ABCB5	0.0262399079175947	0.0746373785144766	1.50813565817511	8.36410839390292e-25	6.77977728211103e-24
ADH1A	0.0202377273429844	0.0576504125167038	1.51028364378775	2.84001709513676e-15	1.33588178380678e-14
TWIST2	1.31938879538975	2.89730238596882	1.13484050550025	3.47429692656052e-58	1.2597577706173e-56
IL10RA	2.75062845300668	5.69289011514477	1.04939997521228	1.11081221079178e-43	2.13065408635747e-42
IL1RL1	0.112044992959911	0.300623681988864	1.42388048427763	1.66739435787703e-56	5.52849263744998e-55
PRKCB	0.578124177169265	1.44365728521158	1.32027698423673	1.86138562277647e-33	2.17981437223417e-32
FREM1	0.184459115104677	0.531084577249443	1.52564055200778	2.70323650825683e-41	4.65801655507889e-40
DAB2	6.8676309935412	14.1478997995546	1.04270347779512	4.26451365217634e-106	3.85540464247756e-103
LEPR	0.715685640868597	1.43589573334076	1.00455305297664	6.06303707229582e-32	6.65755835930394e-31
CHRDL1	2.00622578619376	6.56567374044098	1.7104590817339	9.12383017779351e-26	7.75239730833695e-25
PRDM8	0.217968679496659	0.484980943563474	1.15380721517784	6.44693271732378e-75	5.14275615174281e-73
CLEC9A	0.121714999839644	0.252097822873051	1.05047668608964	1.4134273183681e-20	9.21957088234238e-20
LHFPL6	10.1076030581292	21.6387254521158	1.09817461158502	5.14255898993324e-77	4.77659194948525e-75
ARHGAP20	0.210632927040089	0.545041960378619	1.3716363186457	1.3987387894225e-80	1.58069139361321e-78
MUC7	0.151272449674833	0.636763274467706	2.07360786810512	5.51837660786377e-05	0.000104693208141075
C1S	36.4093843429844	75.8899025167038	1.05959759549493	1.9369740550588e-93	5.15045199228478e-91
AVPR2	0.282872098915367	0.612216467383073	1.11389196741063	5.01042301374301e-21	3.36534653241055e-20
CORO2B	0.584423089685969	1.24452151485523	1.09050608823209	1.390937025792e-58	5.13964496097147e-57
MS4A6A	4.69273647327394	9.45149097772829	1.01011248697382	1.04133095119156e-56	3.48678741459475e-55
CTGF	95.2041561714922	216.110141314031	1.18267031316952	3.24010735758565e-61	1.39489193257838e-59
COL3A1	326.952497318486	1096.18915184855	1.74534381462475	2.15742195665084e-97	8.12688865392834e-95
RASGRP4	0.306790881514477	0.61964725545657	1.01419156746494	3.32045936220159e-69	2.04676133685526e-67
ANTXR1	18.2006195151448	45.8776658507795	1.33380443433536	1.14948497373866e-76	1.04618561938725e-74
FCRL6	0.326572221476615	0.687793927371938	1.07457429896994	1.5696659486286e-22	1.14627215508518e-21
PNOC	0.236111454712695	0.527323427977728	1.1592200601592	1.04383981457659e-31	1.13425574723342e-30
FAT4	0.421518461231626	1.02346324783964	1.27979157334738	5.33765859337386e-72	3.82984064469539e-70
COL12A1	28.4707317138085	75.205720596882	1.40136283445968	9.65117921164591e-66	5.11248598785665e-64
TLR7	1.183772434098	2.77192459487751	1.22749624515112	8.51761334325867e-57	2.88048265705563e-55
HAS1	0.293337750305122	0.614461720663697	1.06676039055795	4.06043461476479e-24	3.18654825294128e-23
MMP2	48.6125086414254	152.178059420935	1.64636087913584	1.43124598555842e-108	1.94091268101577e-105
ADH1C	0.593378559601336	1.1922122433363	1.00661638981399	1.13569418417681e-20	7.46903435093197e-20
GLIS1	0.224385708262806	0.463450967394209	1.04643592167161	2.03956433244485e-42	3.66824030666905e-41
PLAC9	2.13977208752784	5.34190675144766	1.31989765269111	3.04452143658442e-40	5.03497014652699e-39
MRGPRF	1.05111178014922	2.82528762516704	1.42648164651321	3.35598266985461e-75	2.70895720154157e-73
SPOCK3	0.0440637841625835	0.145669721280624	1.72503572887417	2.68956507489883e-09	7.90832436702147e-09
COL10A1	20.4377935723073	66.5510633394209	1.70322226350848	2.88822844650024e-59	1.11270641940312e-57
COL6A2	100.366230514477	232.967491937639	1.21485471865972	4.12675860276625e-71	2.82641279859157e-69
CD300LG	0.274982006951002	0.929293904933185	1.75679772444458	7.75180526433225e-18	4.32423822252611e-17
SAMD3	0.138643000832962	0.30754291701559	1.14941296368949	8.12171911253376e-32	8.86071061022287e-31
IFFO1	1.25764441536748	2.53908553095768	1.01358491976145	1.12161980473416e-80	1.27817530857142e-78
CRHBP	0.110328908171492	0.225739558374165	1.03284840443602	6.39598162154455e-33	7.30715305558262e-32
RGS13	0.0698990705412027	0.157426026628062	1.17132889858058	2.70558730580525e-39	4.19799421670766e-38
KRT1	0.968591972908686	17.7062597328174	4.19222663257751	3.52428795328264e-14	1.52595366968282e-13
ISLR	39.5205161084633	79.9232863697105	1.01601411903458	5.8285273065066e-64	2.85345338640924e-62
ADAMTS16	0.999270239173719	2.76760652173274	1.46969205227953	1.19895016222296e-51	3.32494133944899e-50
CD8A	2.80667711133408	5.65306588552339	1.01017041008312	1.09279717983124e-21	7.66257629560054e-21
CFH	3.57767061599109	9.35322544097995	1.38644339182507	3.92640837146109e-108	4.84054762958035e-105
GPC6	1.96248122634744	3.92588420821826	1.00033876909996	3.33370134739733e-46	7.25655280450324e-45
CD248	12.2459647044543	25.8504693429844	1.07788404440501	6.36858919901684e-67	3.46845133043644e-65
HSPG2	11.7886675804009	24.0699671329621	1.02983350558522	1.67810927525235e-63	7.98485609884109e-62
ADAMTS6	0.290716336458797	0.621297360512249	1.09567178093701	3.14035857417869e-60	1.30633136884777e-58
CLEC10A	1.07114405500668	2.68948332282851	1.3281765260322	1.51746655045628e-24	1.21549698114221e-23
LGALS12	0.755695009699332	1.62334454005345	1.10309323026187	1.61315837401568e-13	6.63513518654129e-13
DIRC1	0.106491713305122	0.263650414209354	1.30788509234066	8.83594251126117e-45	1.80186791571748e-43
NUGGC	0.190772915844098	0.430098080632517	1.17280932756576	6.19155414360123e-33	7.07956709455112e-32
BNC2	0.49187213247216	1.50752879510022	1.61583033400868	8.27312782838741e-104	6.59952273416245e-101
STAB2	0.0499756037928731	0.106084018899777	1.08591143435936	5.13063955255283e-13	2.03143366342099e-12
ABCA9	0.267952840723831	0.839546596347439	1.64763128857728	1.30276647309222e-57	4.61274572887822e-56
ACKR1	5.52854816006904	16.1439205463408	1.5460184069064	7.72829540927633e-23	5.73766761750961e-22
SLFN12L	0.219568778743875	0.479253555857461	1.12611620906672	1.67594711018912e-30	1.7375778869476e-29
F2R	12.9535344407572	26.5481299910913	1.03526444477774	1.47963061651402e-70	9.93330237155773e-69
LRRC32	6.96064888262806	15.7234918262806	1.17562793484464	8.48309966852711e-88	1.5545853324986e-85
MMP3	4.31191835089532	10.9766893112918	1.34804122240705	6.15818860404883e-45	1.27109886848563e-43
GZMM	1.20736432374165	2.54034359011136	1.07316256272946	2.11446424454025e-18	1.21966182986858e-17
DPYSL3	14.560888963029	34.135886532294	1.2291907833262	6.76997033972592e-97	2.41598862571114e-94
CD226	0.177330519024499	0.361060418552339	1.02579942369604	7.40892279014452e-36	9.63302032187438e-35
GLI1	0.229461941412027	0.521583030868597	1.18464204594245	1.27800854892695e-30	1.33213481414284e-29
PYHIN1	0.450197065710468	0.978227530066815	1.11961341309184	6.03123895120132e-28	5.67195779592518e-27
ANTXR2	2.57749410244989	5.17106232739421	1.00449156731668	7.42879757000927e-94	2.05595762952848e-91
TSPAN7	2.21926749242762	4.48863570467706	1.01619344390575	1.69331752078447e-29	1.68970411327139e-28
ASPA	0.141001610714922	0.313707861737194	1.15371004140437	1.03337997215327e-34	1.28095665469566e-33
FST	4.70872336173719	9.50783393808463	1.01378073911996	4.33095879513901e-48	1.02320787841255e-46
LRFN5	0.102104722095768	0.222226753022272	1.12198291877226	1.35805151984717e-44	2.74464033690722e-43
AICDA	0.027463312844098	0.273096797708241	3.31383482688737	1.11552579716897e-15	5.39887413826139e-15
CPA1	0.0216562397683742	0.0525502638908686	1.27891524332588	1.49948451453387e-13	6.19576767263675e-13
CD96	1.07227091123385	2.21565187258352	1.04706176879127	1.09122030741089e-29	1.10186437742361e-28
MSR1	4.08272037149221	8.40909531959911	1.04241983885509	2.36391008243005e-50	6.15297209747292e-49
CNTN1	1.10437883159465	2.69096369075724	1.28488778463441	9.18577934994403e-50	2.31970863621212e-48
FGF7	0.803514960730512	2.19686279799555	1.45104798011096	4.15275637359332e-75	3.33227983327213e-73
ADIPOQ	2.65171967674165	10.3824332907751	1.96914442628014	4.74948299663106e-19	2.86002393060896e-18
LILRA4	0.501305065801782	1.05121277641425	1.06829399729123	3.84446685029407e-26	3.31435568702084e-25
FCRL1	0.143934618209354	0.499595491146993	1.79534683531964	6.73116289580431e-13	2.63362088949805e-12
ATP1A2	0.535265283396437	1.1212781012049	1.06681815258381	1.48654222699773e-17	8.12535233386385e-17
ASPN	18.4371326565702	84.6143105670379	2.19828737747255	8.76317523408005e-76	7.29063922388709e-74
JAM2	1.81856994454343	3.95082429777283	1.11934927301056	6.45817550176092e-68	3.74270589655469e-66
SUCNR1	0.461354164075724	0.932897625523385	1.01584409287734	2.49074008488867e-24	1.97410440041936e-23
GPD1	2.2759895295412	7.41266120124722	1.70349765323217	1.20886525139368e-13	5.02711489547675e-13
ABCA8	0.312467527180401	1.10313469717817	1.81983078825007	1.64331098103145e-45	3.46577608301205e-44
IL33	2.16688663088864	5.61272722556125	1.37307827188204	1.37449148048775e-26	1.21192971176166e-25
VGLL3	0.753850424498886	1.98302960650557	1.39535601292281	1.67575665084679e-79	1.74807199554872e-77
DNASE1L3	0.24375156113363	0.556188436071269	1.19016229057566	1.1865041893682e-22	8.75418025681293e-22
GABRB2	0.103151856164811	0.218266879902004	1.08132344851308	3.43183193899083e-30	3.50973400638421e-29
EOMES	0.480365698296214	1.11778094804009	1.21843244976391	1.93571571442118e-25	1.62138609038083e-24
FSTL1	24.9855520621381	62.8579652783964	1.33100147750088	1.87788461075489e-111	3.63799902949244e-108
SCT	1.16867023861915	2.35661048772829	1.01184541762776	2.57508452495119e-31	2.75617373661114e-30
MSRB3	4.19406761639198	10.0493646280624	1.26068226403218	9.99424094145315e-88	1.80709201876062e-85
SELP	1.35843343836303	3.68984121065256	1.44161485546577	7.66754842341579e-31	8.06668922963084e-30
WISP1	2.74065809318486	8.30281657349666	1.59907846842978	1.8365862261781e-101	1.08286720926962e-98
LYVE1	0.518814773318486	1.41686286258352	1.44940866109668	1.2245930545572e-36	1.67744509220709e-35
MYL2	0.0336681736414254	0.246940509418708	2.87470615498277	2.43748719075477e-12	9.11352737629596e-12
CCL19	18.2509325927171	39.3509695053007	1.10842899518911	1.19634162391596e-16	6.18748617922362e-16
AMPD1	0.126308711069042	0.311896257042316	1.30411209936193	4.59156168349496e-25	3.77142144093732e-24
CRISPLD2	6.04536766296214	17.330535922049	1.51941428039176	2.15770710400787e-103	1.46303330187254e-100
PTGDS	5.78390048140312	16.074378323608	1.47464830801497	2.46794317974691e-29	2.44468790800203e-28
IL12B	0.0857773851180401	0.175326323342984	1.03137337545055	1.00714411796601e-12	3.88559925568622e-12
SHISA3	0.0933127935055679	0.291962729155902	1.64563741372219	9.21603554655082e-14	3.86691392471459e-13
AKR1B15	1.38713771557016	3.75533985901114	1.4368324517438	1.44831022958086e-06	3.2777928944169e-06
P2RY12	0.449342450042316	0.989803178828508	1.13932631371502	2.65955684659679e-38	3.93306983606315e-37
TESPA1	0.462206720416481	1.04137511131403	1.17187969044912	2.60234057015665e-38	3.85265725675702e-37
IL21R	0.657491663184855	1.43077597300668	1.12175328984568	7.01672513884907e-44	1.35740099298049e-42
GZMK	2.33791721383073	5.95098156993318	1.34790380519094	1.85905633448907e-28	1.78167229342801e-27
CD52	16.2447081342984	50.8952672293987	1.64756168250574	3.87871971178264e-28	3.69118021133224e-27
CILP	11.9089323938307	48.0894264082405	2.01367563344059	8.57144508233201e-68	4.9253121509112e-66
NEFL	0.0981192041848552	0.264197930198218	1.42901172635232	1.13642477744315e-33	1.34476931997439e-32
MS4A2	0.478238086824053	1.19781818978619	1.32460801022579	3.65852499803595e-41	6.24066132054912e-40
PDGFRA	3.36120103232962	7.38096986191537	1.13483356701092	8.91892454062766e-91	1.86076208762233e-88
COL15A1	13.6795860554566	29.0141795033408	1.08473355635854	1.5370788794153e-82	2.02372103725737e-80
HSD17B13	0.0743826547037862	0.178320748886414	1.26143643703871	2.17705356691803e-25	1.81904026007242e-24
HSD11B1	1.26749525761693	2.56270092670379	1.01568477317005	5.84947095896062e-30	5.93303482980291e-29
LRCH2	0.286294100218263	0.614478820926503	1.10186534605322	1.93478782543242e-85	3.08678325890459e-83
DACT3	0.71295185518931	1.49502971670379	1.06829759960521	4.99673577288054e-70	3.22670161028729e-68
CA4	0.0941195867772829	0.399079538812918	2.08410942072085	4.75264293151576e-14	2.04022129769817e-13
DOCK11	1.86692342436526	4.15368291492205	1.15372833377736	4.00430835030737e-73	2.96734565784253e-71
SELPLG	7.9385027636971	15.9932914632517	1.01052804042199	2.98797442983014e-61	1.29044335168556e-59
PLA2G2D	1.49317176345212	3.37109361234967	1.17483655826889	5.66064836714653e-12	2.05471232620113e-11
SLC38A5	1.53662651770601	3.2403044142539	1.07636279947331	8.0200388819923e-56	2.60814741675534e-54
FAT3	0.0560312984187082	0.158568991412027	1.50080584599115	4.04459166494296e-68	2.35402178404684e-66
PHYHIP	0.25455185357461	0.581269228948775	1.1912469667087	5.88671530573075e-36	7.72795220338961e-35
ADH1B	2.62061708367929	10.3241293115546	1.97804164455011	2.89520421934711e-22	2.08396307954173e-21
HIC1	0.833695599844098	1.76004630957684	1.07802076292679	6.17234366419374e-65	3.17057395568679e-63
FOSB	6.21170758351893	15.3225127634744	1.30259108505413	1.41217169774349e-14	6.31611490537581e-14
PREX2	0.495714331915367	1.07961399091091	1.12293470297517	2.01027764050794e-50	5.28321222537368e-49
PLA2G5	0.26251147177951	0.558476339977728	1.08911569169859	5.25987212993263e-49	1.28520947664894e-47
C1QTNF7	0.185366286233853	0.663811496948775	1.84039474099383	5.78150269964924e-51	1.54946557529532e-49
SPOCK1	4.6489345289755	11.6110319082405	1.32052418104853	1.85439294485308e-63	8.76216819691729e-62
MS4A6E	0.0266063676414254	0.118891115679287	2.15979744243067	2.91659951825026e-08	7.85073562266609e-08
RARRES2	13.7984222080178	31.1963534857461	1.17687409331275	7.16726763975616e-61	3.03735363946042e-59
ADAMTS12	2.94648343585746	6.9657554311804	1.24128566468929	1.34745973924516e-63	6.43412025489564e-62
SRPX2	5.7468939155902	12.0820520801782	1.07201118729867	2.58664711755075e-69	1.6017133132925e-67
MAP1LC3C	0.204095903064588	0.65989139596882	1.69298138460667	7.85231735598141e-46	1.6822318430405e-44
ITGA11	4.20448068552338	11.9004927710468	1.50102179054392	3.80620493091126e-60	1.57365686183194e-58
PTH1R	0.370752074877506	1.16089198135857	1.64670706688864	2.22443184867085e-70	1.45727151206886e-68
ZEB1	2.53071668507795	6.03136326035635	1.25293812316652	2.38385953798449e-96	8.08187979865192e-94
TNFRSF13B	0.133446911053452	0.286459816739421	1.10206686732116	1.07562490602624e-19	6.6849447069761e-19
PLPP7	0.548451200267261	1.19878945746102	1.12814313722258	1.6606508078305e-80	1.8611640995859e-78
CD69	1.40445264979955	3.213652717951	1.194206047428	1.1436093168457e-32	1.28915095143346e-31
FNDC1	7.56561251160356	17.1634998841871	1.18181497627967	9.5353209268779e-64	4.58540734359543e-62
NRK	0.477935238861915	0.97948151477951	1.03520312203838	8.8975527263184e-32	9.69154317442601e-31
PLD4	0.75697071792873	1.53340416318486	1.01842860357054	6.35342075781858e-34	7.58439602964593e-33
LTBP2	13.784356596882	29.1735157683742	1.08162733003877	7.83793401550695e-72	5.56493315100993e-70
LYZ	69.3293520712695	141.284072868597	1.02706065524876	7.60809229166093e-27	6.79666268558721e-26
CTSK	57.4522220222717	178.501977639198	1.63550546134907	2.50741115904932e-111	4.25037534098348e-108
ACVR1C	0.158252679416481	0.360784410231626	1.18890707349359	4.19810829080446e-15	1.94368543979513e-14
COL5A1	25.9131087438753	70.2577070178174	1.43897438933063	1.92713091172649e-81	2.35439840485792e-79
CLEC17A	0.162428068069042	0.363574450167038	1.16244986293494	1.0943419650437e-15	5.30202621934892e-15
FCER1A	1.41241505282851	3.7677932277951	1.41555569183103	4.03969344973433e-32	4.45746809372232e-31
PCSK5	0.492322936797327	1.15270997639198	1.2273527144832	6.41368095693523e-78	6.2572609681294e-76
GXYLT2	2.86172063707127	8.55268386414254	1.5794943719779	2.66617304099395e-82	3.44342596275419e-80
SLC19A3	0.478709344770601	1.38248228891759	1.530039124156	1.35057161437397e-12	5.16500328892426e-12
CD1E	0.658846077407572	1.4525314032294	1.14055599374927	1.7208543677665e-21	1.19003090674561e-20
FCRL5	0.269075596077951	0.572749367037862	1.08989240807581	3.62083553635093e-18	2.05879038609874e-17
C16orf54	1.05848365265033	2.36187970022272	1.15793649614068	1.51334371906264e-34	1.86060327961999e-33
GNG2	1.77282005746102	3.90057534075724	1.13764083030869	1.01598638658728e-90	2.08754414977426e-88
ZFHX4	0.561366440494432	1.27088415625835	1.17881780706314	3.18674529273271e-67	1.78576251713836e-65
TIMP2	48.4690931536748	108.222640022272	1.15886534513251	1.60163813847181e-96	5.56918328097852e-94
TPSAB1	5.57056839969933	13.7900110416481	1.30772716469081	1.75766429931864e-30	1.81813009634326e-29
IGDCC4	0.395024394075724	0.80175923155902	1.02122731286091	8.73916216715976e-50	2.21932168818078e-48
PAX5	0.228326298857461	0.570174280904232	1.32030592425088	1.1525043805214e-09	3.48708431598632e-09
GALNT15	0.895313703429844	3.06183114461024	1.77392954950684	9.07713025417764e-83	1.2187620136327e-80
FAP	3.56178043616926	10.1193615367483	1.50644777838908	2.99109136179784e-98	1.22915727143456e-95
EBF1	1.17627502743875	2.62131452316258	1.15606504912488	5.66832104541771e-71	3.82428366651291e-69
C1QTNF3	3.11054701091314	8.32164101915368	1.41969974398547	2.10542758879885e-42	3.77169135161178e-41
LVRN	0.0581565441113586	0.136725683342984	1.23327082622769	6.9448967379226e-18	3.89011749950303e-17
LEP	0.514373932146993	2.5408980090245	2.30444903157586	1.7907356045169e-13	7.33882306825436e-13
WNT2	2.0808453611804	5.3619126588196	1.36557796456466	1.96527431564674e-67	1.11046187477023e-65
KRT2	0.0659396642761693	0.178026178006682	1.43287095224459	0.0193798110173819	0.026352112424217
OLFML2B	12.5679268489978	31.6632976703786	1.33306482852675	1.26177633428825e-93	3.42218977385659e-91
ECM2	2.27755292385301	7.20843546080178	1.66220158828762	7.72954056711422e-108	8.73502496921966e-105
CD3E	4.65133268988864	9.65150049175947	1.05310911823132	2.49943706969703e-27	2.276350980669e-26
ANK2	0.455955712160356	1.10874457089087	1.28196143559025	2.86118803738382e-64	1.43175538652996e-62
TSHZ2	0.841334407639198	1.89217379554566	1.16929335404395	4.79123118913854e-60	1.95116775242966e-58
ZEB2	1.08991272256125	2.54609918752784	1.22407601064047	1.06360557311011e-102	6.55616144406646e-100
OGN	5.02046063134744	10.652995875078	1.0853675637649	2.55444746834268e-58	9.36239516707975e-57
CCL14	0.296433087910913	0.809189727552339	1.44877151489009	4.37554773941924e-29	4.27190805574257e-28
GPR1	0.328468673501114	1.14247944115813	1.79834051385942	9.29143896915222e-70	5.86052110979876e-68
ARMH4	0.531804029309577	1.23042553385301	1.21019073441361	1.48983187698279e-84	2.27006854873748e-82
CAV1	12.7128110552339	26.4909807772829	1.05921818351792	4.96072896799231e-63	2.29598790221651e-61
GAS7	2.599225144098	6.82964064587973	1.39372806542391	2.99630557055628e-99	1.31073870459076e-96
MAB21L2	0.0131830170289532	0.0279270051915367	1.08298029226911	4.5530328610694e-13	1.80960371128259e-12
IGFL2	0.423435448587973	1.07028698863029	1.337783738201	7.28325648619237e-33	8.27898082223426e-32
RECK	1.52434510084633	3.83466243942094	1.33091002899799	1.48755223540636e-104	1.2607934915216e-101
CR1	0.0925641968062361	0.223713883240535	1.27312860798674	8.47477004783224e-23	6.28012877697557e-22
